symbol,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,company_name
00005,58.75,24073029.0,1414290453.75,115.9435941333056,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,-199.99999999999997,False,False,False,True,汇丰控股
00011,88.05,2933743.0,258316071.15,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,恒生银行
00021,0.05,85000.0,4250.0,190.2765497406666,6,190.2765497406666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,大中华控股
00019,64.5,1658941.0,107001694.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,2,-200.0,False,False,False,True,太古股份公司A
00023,9.48,1412773.0,13393088.040000001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.00000000000003,False,False,False,True,东亚银行
00036,0.05,1245000.0,62250.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-177.16331151615893,False,False,False,True,远东控股国际
00052,8.42,179000.0,1507180.0,0.0,0,0.0,0.0,3,174.08045780325332,-128.90472652707595,0,0.0,0.0,0,0.0,False,True,False,False,大快活集团
00064,0.15,36441000.0,5466150.0,0.0,0,0.0,0.0,0,0.0,-175.74887947138362,6,-175.74887947138362,0.0,0,0.0,False,False,True,False,结好控股
00059,0.01,2644000.0,26440.0,171.15098246718577,6,171.15098246718577,138.63396155062293,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,天誉置业
00075,0.32,880.0,281.6,0.0,0,0.0,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,渝太地产
00078,2.54,18000.0,45720.0,0.0,0,0.0,0.0,4,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,REGAL INT'L
00084,0.08,301000.0,24080.0,0.0,0,0.0,161.31633538721758,2,161.31633538721758,0.0,0,0.0,0.0,0,0.0,False,True,False,False,宝光实业
00082,0.09,2980400.0,268236.0,0.0,0,0.0,180.72472305605717,2,180.72472305605717,0.0,0,0.0,0.0,0,0.0,False,True,False,False,疯狂体育
00104,0.31,15000.0,4650.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-162.59533942481875,False,False,False,True,ASIA COMM HOLD
00114,0.46,30000.0,13800.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,3,-200.0,False,False,False,True,HERALD HOLD
00115,0.11,197100.0,21681.0,0.0,4,180.84443760115815,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,钧濠集团
00176,0.02,46000.0,920.0,200.0,6,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,先机企业集团
00179,10.84,684324.0,7418072.16,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,德昌电机控股
00184,1.99,20000.0,39800.0,150.33407364704823,1,150.33407364704823,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,激成投资
00194,4.76,14000.0,66640.0,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,廖创兴企业
00196,0.09,6246000.0,562140.0,0.0,0,0.0,0.0,0,0.0,-117.99132114288321,0,0.0,0.0,2,-180.62754296764032,False,False,False,True,宏华集团
00201,0.07,750000.0,52500.00000000001,0.0,0,0.0,0.0,0,0.0,-177.72258227405243,4,-177.72258227405243,0.0,0,0.0,False,False,True,False,华大酒店
00213,0.59,33000.0,19470.0,0.0,0,0.0,200.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,NATIONAL ELEC H
00225,5.48,132000.0,723360.0,0.0,0,0.0,0.0,1,200.0,-167.7286190703134,6,-167.7286190703134,0.0,0,0.0,False,False,True,False,博富临置业
00220,5.77,16650701.0,96074544.77,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-157.18773960204246,2,-157.18773960204246,False,False,False,True,统一企业中国
00235,0.03,8802500.0,264075.0,158.39100588271907,6,158.39100588271907,195.63379404140892,4,195.63379404140892,0.0,0,0.0,0.0,0,0.0,True,True,False,False,中策资本控股
00234,0.04,316000.0,12640.0,0.0,0,0.0,0.0,4,192.99310526243852,0.0,0,0.0,0.0,0,0.0,False,True,False,False,新世纪集团
00247,18.8,4011.0,75406.8,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,5,-200.0,False,False,False,True,TST PROPERTIES
00251,1.91,6000.0,11460.0,0.0,0,0.0,0.0,0,0.0,-196.28792322109203,5,-196.28792322109203,0.0,0,0.0,False,False,True,False,爪哇控股
00248,0.03,408000.0,12240.0,0.0,0,0.0,200.0,4,200.0,-124.13181264238989,0,0.0,0.0,0,0.0,False,True,False,False,香港通讯国际控股
00253,0.73,4000.0,2920.0,0.0,0,0.0,0.0,2,200.0,0.0,2,-175.9069569088065,0.0,0,0.0,False,True,False,False,顺豪控股
00264,1.16,92000.0,106719.99999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-196.2294844279063,False,False,False,True,中联发展控股
00262,0.07,2365000.0,165550.00000000003,0.0,0,0.0,0.0,3,161.90070154639557,0.0,0,0.0,0.0,0,0.0,False,True,False,False,迪臣发展国际
00274,0.06,1825250.0,109515.0,0.0,0,0.0,0.0,2,195.629967906877,0.0,0,0.0,0.0,0,0.0,False,True,False,False,复兴亚洲
00293,8.68,13298225.0,115428593.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-168.83974378110537,-200.0,2,-200.0,False,False,False,True,国泰航空
00295,0.02,1800000.0,36000.0,152.22220480595254,6,152.22220480595254,0.0,0,0.0,-160.54647315061212,3,-160.54647315061212,0.0,0,0.0,True,False,True,False,江山控股
00313,0.01,100000.0,1000.0,0.0,0,0.0,0.0,0,0.0,-157.2551392663038,6,-157.2551392663038,0.0,1,-200.0,False,False,True,False,裕田中国(新)
00320,0.36,244000.0,87840.0,0.0,0,0.0,180.23248490490153,4,180.23248490490153,0.0,0,0.0,0.0,0,0.0,False,True,False,False,金宝通
00321,0.79,394000.0,311260.0,0.0,0,0.0,158.69541232879197,5,158.69541232879197,0.0,0,0.0,0.0,0,0.0,False,True,False,False,德永佳集团
00332,0.04,6808000.0,272320.0,166.2881591244924,6,166.2881591244924,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,元亨燃气
00340,0.43,22000.0,9460.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,2,-200.0,False,False,False,True,潼关黄金
00355,0.24,8000.0,1920.0,0.0,0,0.0,196.6395820693992,2,196.6395820693992,0.0,0,0.0,0.0,0,0.0,False,True,False,False,世纪城市国际
00396,0.05,30000.0,1500.0,191.89181719988864,6,191.89181719988864,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,兴利(香港)控股
00397,0.13,460010.0,59801.3,0.0,0,0.0,0.0,4,199.99999999999997,-0.007854940363169405,0,0.0,0.0,0,0.0,False,True,False,False,嬴集团
00399,0.21,125000.0,26250.0,0.0,0,0.0,196.28947356647018,5,196.28947356647018,0.0,0,0.0,0.0,0,0.0,False,True,False,False,领航医药生物科技
00436,0.05,24400.0,1220.0,113.77552722961327,0,0.0,199.99999999999997,5,199.99999999999997,0.0,0,0.0,0.0,0,0.0,False,True,False,False,新宇环保
00433,0.06,3980000.0,238800.0,0.0,0,0.0,0.0,0,0.0,-170.71082578903156,5,-170.71082578903156,0.0,0,0.0,False,False,True,False,北方矿业
00459,0.09,414253.0,37282.77,0.0,0,0.0,199.99999999999997,5,199.99999999999997,-134.50232971860393,0,0.0,0.0,0,0.0,False,True,False,False,鋑联控股
00485,0.15,250.0,37.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-173.81584665363957,2,-173.81584665363957,False,False,False,True,中国华星
00455,0.26,4000.0,1040.0,0.0,0,0.0,164.2004944204579,2,164.2004944204579,-180.72541436528914,5,-180.72541436528914,0.0,0,0.0,False,True,True,False,天大药业
00486,2.35,82000.0,192700.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,俄铝
00489,3.08,18279361.0,56300431.88,0.0,0,0.0,0.0,0,0.0,0.0,3,-162.27645841121202,0.0,0,0.0,False,False,True,False,东风集团股份
00493,0.02,108083000.0,2161660.0,157.4035422206772,6,157.4035422206772,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,国美零售
00497,0.1,1020000.0,102000.0,0.0,0,0.0,0.0,0,0.0,-138.06526825634376,3,-159.05762704411353,0.0,0,0.0,False,False,True,False,资本策略地产
00500,0.23,6000.0,1380.0,0.0,0,0.0,196.95720463891539,4,196.95720463891539,0.0,0,0.0,0.0,0,0.0,False,True,False,False,先丰服务集团
00509,0.01,1460500.0,14605.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,世纪阳光
00536,0.83,752000.0,624160.0,0.0,5,166.19605877387113,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,贸易通
00546,4.9,2779000.0,13617100.000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,3,-200.0,False,False,False,True,阜丰集团
00557,0.56,2000.0,1120.0,0.0,0,0.0,185.102175082279,2,185.102175082279,0.0,0,0.0,0.0,0,0.0,False,True,False,False,天元医疗
00560,0.82,792000.0,649440.0,0.0,0,0.0,0.0,0,0.0,0.0,4,-152.67908962007945,0.0,0,0.0,False,False,True,False,珠江船务
00559,0.01,1530000.0,15300.0,0.0,0,0.0,0.0,0,0.0,-175.4229861116959,6,-175.4229861116959,0.0,0,0.0,False,False,True,False,德泰新能源集团
00581,1.19,806000.0,959140.0,0.0,0,0.0,0.0,2,199.99999999999997,-0.023116344811358786,0,0.0,0.0,0,0.0,False,True,False,False,中国东方集团
00596,2.65,6189750.0,16402837.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-193.4333611045414,False,False,False,True,浪潮数字企业
00603,0.22,224640.0,49420.8,0.0,0,0.0,0.0,2,174.73523233203895,-122.33813839794598,0,0.0,0.0,0,0.0,False,True,False,False,中油燃气
00598,3.45,3312000.0,11426400.0,0.0,4,181.27283749169092,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,中国外运
00630,0.11,100000.0,11000.0,0.0,0,0.0,0.0,0,0.0,0.0,5,-176.03506551728918,0.0,0,0.0,False,False,True,False,隽泰控股
00657,0.02,2926000.0,58520.0,200.0,6,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,环科国际
00661,0.06,510000.0,30600.0,200.0,6,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,中国大冶有色金属
00681,0.03,448000.0,13440.0,0.0,0,0.0,0.0,0,0.0,-171.74572166978632,6,-171.74572166978632,0.0,0,0.0,False,False,True,False,中民控股
00689,0.02,7646.0,152.92000000000002,200.0,6,200.0,0.0,0,0.0,0.0,1,-163.2265442948624,0.0,0,0.0,True,False,False,False,长盈集团(控股)
00690,0.08,2140000.0,171200.0,0.0,0,0.0,0.0,2,176.1967045010487,0.0,0,0.0,-200.0,2,-200.0,False,True,False,True,联康生物科技集团
00691,0.52,11000.0,5720.0,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,山水水泥
00697,1.48,873200.0,1292336.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-199.99999999999997,False,False,False,True,首程控股
00717,0.04,372005.0,14880.2,0.0,0,0.0,0.0,0,0.0,-200.0,6,-200.0,0.0,0,0.0,False,False,True,False,英皇资本
00724,0.13,10000.0,1300.0,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,瑞鑫国际集团
00727,0.07,179620000.0,12573400.000000002,0.009167416620620443,0,0.0,199.99999999999997,3,199.99999999999997,0.0,0,0.0,0.0,0,0.0,False,True,False,False,皇冠环球集团
00746,3.27,242000.0,791340.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,理文化工
00762,5.51,26133083.0,143993287.32999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-199.99999999999997,False,False,False,True,中国联通
00768,0.02,42000.0,840.0,181.09837005126985,6,181.09837005126985,156.25268428815582,3,156.25268428815582,0.0,0,0.0,0.0,0,0.0,True,True,False,False,开明投资
00771,0.7,100000.0,70000.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.00000000000003,False,False,False,True,自动系统
00794,0.16,100000.0,16000.0,154.03467053605513,1,154.03467053605513,0.0,0,0.0,0.0,3,-200.0,0.0,0,0.0,False,False,True,False,锦胜集团(控股)
00804,0.19,205000.0,38950.0,0.0,0,0.0,0.0,2,182.69373181429054,0.0,0,0.0,0.0,0,0.0,False,True,False,False,鼎石资本
00810,0.28,12000.0,3360.0000000000005,162.35446817111816,1,162.35446817111816,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,中国铸晨81
00829,0.32,304000.0,97280.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-185.95354165119713,3,-185.95354165119713,False,False,False,True,神冠控股
00831,0.66,86000.0,56760.0,0.0,0,0.0,0.0,4,199.8088727526671,0.0,0,0.0,0.0,0,0.0,False,True,False,False,利亚零售
00845,0.01,300000.0,3000.0,0.0,0,0.0,200.0,5,200.0,-165.63722139296095,6,-165.63722139296095,0.0,0,0.0,False,True,True,False,恒盛地产
00846,0.31,1000.0,310.0,0.0,0,0.0,0.0,2,162.48233356631042,0.0,1,-157.127520033248,0.0,0,0.0,False,True,False,False,明发集团
00856,4.11,2598000.0,10677780.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,伟仕佳杰
00858,0.03,1650000.0,49500.0,178.38217988593328,6,178.38217988593328,0.0,0,0.0,-155.98104258563993,5,-155.98104258563993,0.0,0,0.0,True,False,True,False,精优药业
00876,0.02,5660000.0,113200.0,157.41684060145772,2,157.41684060145772,0.0,3,198.96838586594072,0.0,2,-161.04272738245325,0.0,0,0.0,False,True,False,False,佳兆业健康
00893,0.06,463000.0,27780.0,0.0,0,0.0,173.10043927271496,5,173.10043927271496,0.0,0,0.0,0.0,0,0.0,False,True,False,False,中国铁钛
00880,2.36,5634505.0,13297431.799999999,0.0,3,157.90582653651728,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,澳博控股
00900,5.51,6000.0,33060.0,0.0,3,169.80376151794374,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,AEON CREDIT
00906,6.91,454000.0,3137140.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,中粮包装
00910,0.06,23000.0,1380.0,0.0,0,0.0,189.47833514965325,3,189.47833514965325,-145.5775300275263,0,0.0,0.0,0,0.0,False,True,False,False,中国三迪
00931,0.42,310000.0,130200.0,0.037349788331712826,0,0.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,中国港能
00923,0.03,310000.0,9300.0,0.0,0,0.0,197.3420887462143,5,197.3420887462143,-169.41349415379017,6,-169.41349415379017,0.0,0,0.0,False,True,True,False,综合环保集团
00933,0.7,7192000.0,5034400.0,0.0,0,0.0,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,非凡领越
00941,66.95,22479162.0,1504979895.9,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-177.06414631449587,False,False,False,True,中国移动
00952,0.21,220000.0,46200.0,137.2945370041234,0,0.0,199.60238553943694,3,199.60238553943694,0.0,0,0.0,0.0,0,0.0,False,True,False,False,华富建业金融
00981,17.18,39486071.0,678370699.78,0.0,0,0.0,0.0,0,0.0,-103.4183113551385,0,0.0,0.0,3,-195.41113987030593,False,False,False,True,中芯国际
00987,0.13,338864.0,44052.32,0.0,0,0.0,0.0,2,200.0,-125.98047854477541,0,0.0,0.0,0,0.0,False,True,False,False,中国再生能源投资
00998,4.15,21561448.0,89480009.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,5,-200.0,False,False,False,True,中信银行
01007,0.71,25.0,17.75,0.0,0,0.0,183.45519075777415,4,183.45519075777415,0.0,0,0.0,0.0,0,0.0,False,True,False,False,龙辉国际控股
01009,0.82,66000.0,54120.0,0.0,0,0.0,0.0,1,197.68147887155513,0.0,0,0.0,-200.00000000000003,2,-200.00000000000003,False,False,False,True,国际娱乐
01049,0.66,2.0,1.32,0.0,0,0.0,0.0,2,187.68190419210683,0.0,0,0.0,0.0,0,0.0,False,True,False,False,时富投资
01098,1.36,121000.0,164560.0,0.0,0,0.0,0.0,0,0.0,0.0,5,-170.2667522481975,0.0,0,0.0,False,False,True,False,路劲
01119,2.11,9839600.0,20761556.0,69.50873379921944,0,0.0,200.0,4,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,创梦天地
01126,4.1,158000.0,647800.0,106.84120874396206,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,3,-200.0,False,False,False,True,德林国际
01130,0.04,1456000.0,58240.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,3,-200.0,False,False,False,True,中国环境资源
01147,0.07,70000.0,4900.000000000001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,伊登软件
01167,1.84,511500.0,941160.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-182.36702226830712,False,False,False,True,加科思-B
01165,0.02,1362000.0,27240.0,0.0,0,0.0,160.30302593002705,3,160.30302593002705,0.0,2,-161.4456650974089,0.0,0,0.0,False,True,False,False,顺风清洁能源
01170,0.76,74000.0,56240.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,信星集团
01180,0.89,104000.0,92560.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,汇彩控股
01177,3.2,38008607.0,121627542.4,0.0,0,0.0,0.0,0,0.0,0.0,4,-200.0,0.0,0,0.0,False,False,True,False,中国生物制药
01188,0.02,123592000.0,2471840.0,0.0,0,0.0,200.0,5,200.0,-97.61016550326032,0,0.0,0.0,0,0.0,False,True,False,False,正道集团
01198,0.81,20000.0,16200.000000000002,0.0,0,0.0,0.0,0,0.0,-200.0,6,-200.0,0.0,0,0.0,False,False,True,False,皇朝家居
01195,0.01,772800.0,7728.0,137.4859049245393,0,0.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,京维集团
01211,209.4,11407462.0,2388722542.8,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.00000000000003,False,False,False,True,比亚迪股份
01217,0.01,120000.0,1200.0,0.0,5,200.0,0.0,0,0.0,-186.78804659744702,6,-186.78804659744702,0.0,0,0.0,True,False,True,False,中国创新投资
01251,0.18,450000.0,81000.0,0.0,1,200.0,155.6942211538472,5,155.6942211538472,0.0,0,0.0,0.0,0,0.0,False,True,False,False,华油能源
01243,0.04,1008000.0,40320.0,0.0,0,0.0,200.0,5,200.0,0.0,1,-162.27802037156525,0.0,0,0.0,False,True,False,False,宏安地产
01286,2.63,828220.0,2178218.6,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-194.84686716188926,3,-194.84686716188926,False,False,False,True,鹰普精密
01288,3.25,126878608.0,412355476.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-199.93663710686343,5,-199.93663710686343,False,False,False,True,农业银行
01284,0.27,145000.0,39150.0,0.0,0,0.0,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,新传企划
01303,0.37,150000.0,55500.0,0.0,0,0.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,汇力资源
01316,3.5,17943000.0,62800500.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-167.38851884201523,False,False,False,True,耐世特
01346,0.96,588000.0,564480.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-184.12464965629988,False,False,False,True,利华控股集团
01348,0.06,80000.0,4800.0,0.0,0,0.0,0.0,2,199.32071756812115,0.0,0,0.0,0.0,0,0.0,False,True,False,False,滉达富控股
01393,0.09,55000.0,4950.0,0.0,0,0.0,185.67748106823427,2,185.67748106823427,0.0,0,0.0,0.0,0,0.0,False,True,False,False,恒鼎实业
01405,51.5,95300.0,4907950.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,4,-200.0,False,False,False,True,达势股份
01413,0.23,800000.0,184000.0,0.0,0,0.0,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,铸帝控股
01420,0.05,148000.0,7400.0,188.07635204672673,6,188.07635204672673,0.0,0,0.0,0.0,0,0.0,-129.61254502341436,0,0.0,True,False,False,False,川控股
01425,0.56,4020000.0,2251200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,-200.0,False,False,False,True,捷隆控股
01416,0.05,10000.0,500.0,176.78967461266217,5,176.78967461266217,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,CTR HOLDINGS
01443,0.19,4000.0,760.0,0.0,0,0.0,184.63847858099584,4,184.63847858099584,0.0,3,-199.26474351749712,0.0,0,0.0,False,True,True,False,富临集团控股
01497,9.92,31600.0,313472.0,0.0,0,0.0,0.0,2,183.62737359743892,0.0,2,-179.82705098292115,0.0,0,0.0,False,True,False,False,燕之屋
01542,2.66,9000.0,23940.0,0.0,0,0.0,0.0,2,200.0,0.0,1,-183.2787170329587,0.0,0,0.0,False,True,False,False,台州水务
01555,0.03,1314000.0,39420.0,138.0317423429789,0,0.0,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,MI能源
01556,0.23,120000.0,27600.0,200.0,6,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,建业建荣
01566,0.02,340000.0,6800.0,148.6839624828237,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.00000000000003,False,False,False,True,华夏文化科技
01577,0.53,2000.0,1060.0,0.0,2,155.68768130298778,0.0,0,0.0,0.0,0,0.0,-183.84421217296293,3,-183.84421217296293,False,False,False,True,汇鑫小贷
01627,0.38,36000.0,13680.0,112.04340603011536,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.00000000000003,3,-200.00000000000003,False,False,False,True,安保工程控股
01665,0.77,298000.0,229460.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-157.59574653091497,3,-157.59574653091497,False,False,False,True,槟杰科达
01675,6.96,2152400.0,14980704.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,亚信科技
